ID,Area,Mean,Angle,Length,Sheet,Osculum,Camera
3617,12,45.108,-88.238,10.838,osc2_rec10,2,5
3618,14,47.699,-89.256,12.834,osc2_rec10,2,5
3619,13,48.597,-90,12.333,osc2_rec10,2,5
3620,14,56.094,-90,12.667,osc2_rec10,2,5
3621,14,51.816,-86.947,12.518,osc2_rec10,2,5
3622,15,46.973,-88.668,14.337,osc2_rec10,2,5
3623,16,51.062,-90.659,14.501,osc2_rec10,2,5
3624,15,53.779,-92.021,14.175,osc2_rec10,2,5
3625,14,43.471,-87.797,13.01,osc2_rec10,2,5
3626,14,50.179,-89.265,13.001,osc2_rec10,2,5
3627,14,54.737,-89.236,12.501,osc2_rec10,2,5
3628,13,56.821,-86.864,12.185,osc2_rec10,2,5
3629,15,54.635,-90,14.167,osc2_rec10,2,5
3630,15,54.384,-91.364,14.004,osc2_rec10,2,5
3631,14,46.931,-88.512,12.838,osc2_rec10,2,5
3632,15,53.234,-88.668,14.337,osc2_rec10,2,5
3633,15,51.782,-88.668,14.337,osc2_rec10,2,5
3634,12,44.64,-89.132,11.001,osc2_rec10,2,5
3635,16,47.765,-88.727,15.004,osc2_rec10,2,5
3636,15,45.851,-90,13.833,osc2_rec10,2,5
3637,16,53.494,-90,15.333,osc2_rec10,2,5
3638,15,53.644,-87.905,13.676,osc2_rec10,2,5
3639,15,54.095,-90,14.167,osc2_rec10,2,5
3640,16,54.896,-90.651,14.668,osc2_rec10,2,5
3641,14,52.536,-90,12.5,osc2_rec10,2,5
3642,14,47.446,-90,13.167,osc2_rec10,2,5
3643,13,51.198,-91.591,12.005,osc2_rec10,2,5
3644,15,49.392,-89.326,14.168,osc2_rec10,2,5
3645,15,50.236,-89.334,14.334,osc2_rec10,2,5
3646,16,57.096,-90.644,14.834,osc2_rec10,2,5
3647,15,52.782,-88.652,14.171,osc2_rec10,2,5
3648,14,49.679,-87.825,13.176,osc2_rec10,2,5
3649,14,51.406,-89.265,13.001,osc2_rec10,2,5
3650,13,51.919,-89.215,12.168,osc2_rec10,2,5
3651,13,47.86,-89.215,12.168,osc2_rec10,2,5
3652,16,54.77,-91.273,15.004,osc2_rec11,2,5
3653,14,47.953,-91.469,13.004,osc2_rec11,2,5
3654,15,48.062,-88.586,13.504,osc2_rec11,2,5
3655,12,54.97,-87.357,10.845,osc2_rec11,2,5
3656,12,51.557,-90,11.167,osc2_rec11,2,5
3657,14,52.512,-90.764,12.501,osc2_rec11,2,5
3658,13,51.154,-90,12,osc2_rec11,2,5
3659,14,47.762,-90,13,osc2_rec11,2,5
3660,13,57.849,-88.431,12.171,osc2_rec11,2,5
3661,14,48.03,-89.246,12.668,osc2_rec11,2,5
3662,15,49.73,-90,13.667,osc2_rec11,2,5
3663,12,51.759,-89.132,11.001,osc2_rec11,2,5
3664,13,50.441,-89.226,12.334,osc2_rec11,2,5
3665,13,49.941,-90.796,12.001,osc2_rec11,2,5
3666,12,56.281,-91.736,11.005,osc2_rec11,2,5
3667,13,48.128,-90,12,osc2_rec11,2,5
3668,13,54.254,-91.591,12.005,osc2_rec11,2,5
3669,14,51.595,-90,13,osc2_rec11,2,5
3670,16,87.189,-90,14.667,osc3_rec4,3,5
3671,13,76.485,-91.637,11.671,osc3_rec4,3,5
3672,12,64.805,-90,10.667,osc3_rec4,3,5
3673,9,71.389,-85.236,8.028,osc3_rec4,3,5
3674,10,72.719,-87.955,9.339,osc3_rec4,3,5
3675,11,87.848,-90,10,osc3_rec4,3,5
3676,8,74.643,-92.603,7.341,osc3_rec4,3,5
3677,11,77.693,-86.186,10.022,osc3_rec4,3,5
3678,14,69.507,-90,12.5,osc3_rec5,3,5
3679,9,71.475,-87.614,8.007,osc3_rec5,3,5
3680,10,76.161,-88.877,8.502,osc3_rec5,3,5
3681,10,80.582,-90,9.167,osc3_rec5,3,5
3682,11,76.128,-87.99,9.506,osc3_rec5,3,5
3683,11,67.399,-93.013,9.513,osc3_rec5,3,5
3684,11,68.957,-90.939,10.168,osc3_rec5,3,5
3685,10,55.884,-87.754,8.507,osc3_rec5,3,5
3686,9,65.747,-90,7.667,osc3_rec5,3,5
3687,10,77.72,-90,8.5,osc3_rec5,3,5
3688,14,60.03,-86.947,12.518,osc3_rec6,3,5
3689,12,62.707,-85.533,10.699,osc3_rec6,3,5
3690,8,51.135,-90,6.667,osc3_rec6,3,5
3691,10,69.29,-89.226,9.251,osc3_rec6,3,5
3692,10,69.29,-89.226,9.251,osc3_rec6,3,5
3693,7,51.477,-88.807,6.001,osc3_rec6,3,5
3694,10,68.162,-90,9.25,osc3_rec6,3,5
3695,9,64.328,-89.076,7.751,osc3_rec6,3,5
3696,8,59.762,-90,6.625,osc3_rec6,3,5
3697,10,54.518,-89.226,9.251,osc3_rec6,3,5
3698,8,62.398,-91.042,6.876,osc3_rec6,3,5
3699,8,64.05,-88.958,6.876,osc3_rec6,3,5
3700,8,50.906,-90,7,osc3_rec6,3,5
3701,8,55.061,-91.061,6.751,osc3_rec6,3,5
3702,9,60.332,-90,7.875,osc3_rec6,3,5
3703,9,49.081,-89.061,7.626,osc3_rec6,3,5
3704,7,50.698,-88.755,5.751,osc3_rec6,3,5
3705,8,49.952,-89.029,7.376,osc3_rec6,3,5
3706,10,55.015,-88.315,8.504,osc3_rec6,3,5
3707,9,53.081,-88.091,7.504,osc3_rec6,3,5
3708,10,60.591,-90,8.75,osc3_rec6,3,5
3709,11,59.651,-89.256,9.626,osc3_rec6,3,5
3710,10,55.957,-90,8.875,osc3_rec6,3,5
3711,11,47.04,-90,9.875,osc3_rec6,3,5
3712,9,56.765,-88.122,7.629,osc3_rec6,3,5
3713,10,48.425,-90.83,8.626,osc3_rec6,3,5
3714,11,70.798,-90.699,10.251,osc3_rec6,3,5
3715,11,59.281,-90,9.625,osc3_rec6,3,5
3716,10,45.306,-86.864,9.139,osc3_rec6,3,5
3717,11,54.377,-89.31,10.376,osc3_rec6,3,5
3718,11,49.45,-89.275,9.876,osc3_rec6,3,5
3719,12,52.986,-90,10.5,osc3_rec6,3,5
3720,9,58.148,-89.145,8.376,osc3_rec6,3,5
3721,13,63.584,-91.614,11.838,osc3_rec7,3,5
3722,11,48.746,-89.012,9.668,osc3_rec7,3,5
3723,12,54.17,-88.21,10.672,osc3_rec7,3,5
3724,10,57.162,-88.977,9.335,osc3_rec7,3,5
3725,9,46.44,-90,8,osc3_rec7,3,5
3726,12,55.392,-89.157,11.335,osc3_rec7,3,5
3727,13,58.14,-89.193,11.835,osc3_rec7,3,5
3728,12,51.028,-85.795,11.364,osc3_rec7,3,5
3729,13,53.831,-91.614,11.838,osc3_rec7,3,5
3730,12,65.739,-90.895,10.668,osc3_rec7,3,5
3731,13,50.998,-90,11.5,osc3_rec7,3,5
3732,10,54.646,-90,9.167,osc3_rec7,3,5
3733,12,61.517,-88.315,11.338,osc3_rec7,3,5
3734,12,59.625,-89.105,10.668,osc3_rec7,3,5
3735,12,58.152,-88.238,10.838,osc3_rec7,3,5
3736,10,55,-90,9,osc3_rec7,3,5
3737,10,66.337,-88.977,9.335,osc3_rec7,3,5
3738,13,61.942,-90.774,12.334,osc3_rec7,3,5
3739,8,54.337,-90,6.5,osc3_rec7,3,5
3740,11,57.673,-90.988,9.668,osc3_rec7,3,5
3741,12,53.999,-87.397,11.011,osc3_rec7,3,5
3742,12,52.818,-90,10.833,osc3_rec7,3,5
3743,11,56.062,-87.089,9.846,osc3_rec7,3,5
3744,13,60.684,-92.49,11.511,osc3_rec7,3,5
3745,9,52.091,-88.807,8.002,osc3_rec7,3,5
3746,14,54.31,-89.246,12.668,osc3_rec7,3,5
3747,12,61.995,-91.79,10.672,osc3_rec7,3,5
3748,13,64.28,-89.204,12.001,osc3_rec7,3,5
3749,12,50.924,-91.818,10.505,osc3_rec7,3,5
3750,11,52.156,-94.686,10.201,osc3_rec7,3,5
3751,12,56.588,-93.366,11.353,osc3_rec7,3,5
3752,12,54.353,-90,10.667,osc3_rec7,3,5
3753,11,62.399,-91.878,10.172,osc3_rec7,3,5
3754,10,50.82,-90,8.625,osc3_rec8,3,5
3755,10,54.695,-90,9,osc3_rec8,3,5
3756,12,53.972,-90,11,osc3_rec8,3,5
3757,11,54.93,-90,9.625,osc3_rec8,3,5
3758,11,56.791,-90,9.5,osc3_rec8,3,5
3759,11,56.136,-92.121,10.132,osc3_rec8,3,5
3760,10,51.926,-90,9.125,osc3_rec8,3,5
3761,12,48.036,-88.668,10.753,osc3_rec8,3,5
3762,10,47.865,-90,8.75,osc3_rec8,3,5
3763,10,51.316,-90,9,osc3_rec8,3,5
3764,8,51.005,-91.005,7.126,osc3_rec8,3,5
3765,9,51.209,-88.182,7.879,osc3_rec8,3,5
3766,12,51.858,-90,10.625,osc3_rec8,3,5
3767,11,47.921,-88.568,10.003,osc3_rec8,3,5
3768,10,53.432,-88.386,8.879,osc3_rec8,3,5
3769,9,50.967,-91.762,8.129,osc3_rec8,3,5
3770,11,56.305,-89.246,9.501,osc3_rec8,3,5
3771,10,52.272,-91.685,8.504,osc3_rec8,3,5
3772,11,51.745,-89.256,9.626,osc3_rec8,3,5
3773,11,49.507,-90,10,osc3_rec8,3,5
3774,12,52.152,-90,10.75,osc3_rec8,3,5
3775,12,51.796,-88.698,11.003,osc3_rec8,3,5
3776,13,50.084,-88.794,11.878,osc3_rec8,3,5
3777,11,60.704,-88.603,10.253,osc3_rec8,3,5
3778,12,50.013,-90,10.5,osc3_rec8,3,5
3779,11,54.005,-90,9.75,osc3_rec8,3,5
3780,12,62.149,-89.37,11.376,osc3_rec8,3,5
3781,13,54.323,-88.819,12.128,osc3_rec8,3,5
3782,12,45.802,-90.666,10.751,osc3_rec8,3,5
3783,11,59.906,-90,9.75,osc3_rec8,3,5
3784,12,47.754,-88.069,11.131,osc3_rec8,3,5
3785,15,59.563,-90,14.333,osc3_rec9,3,5
3786,16,56.608,-86.1,14.701,osc3_rec9,3,5
3787,15,58.682,-90,13.667,osc3_rec9,3,5
3788,16,56.606,-87.455,15.015,osc3_rec9,3,5
3789,14,57.189,-88.531,13.004,osc3_rec9,3,5
3790,15,63.534,-90,13.667,osc3_rec9,3,5
3791,16,54.878,-90,15,osc3_rec9,3,5
3792,16,55.966,-90,15.333,osc3_rec9,3,5
3793,18,64.861,-91.123,17.003,osc3_rec9,3,5
3794,17,59.959,-91.219,15.67,osc3_rec9,3,5
3795,17,53.427,-90,15.667,osc3_rec9,3,5
3796,13,52.923,-88.363,11.671,osc3_rec9,3,5
3797,13,54.506,-90,12,osc3_rec9,3,5
3798,15,52.017,-90,14,osc3_rec9,3,5
3799,18,53.166,-87.709,16.68,osc3_rec9,3,5
3800,15,57.426,-91.332,14.337,osc3_rec9,3,5
3801,13,57.89,-85.365,12.374,osc3_rec9,3,5
3802,14,51.943,-88.531,13.004,osc3_rec9,3,5
3803,15,64.943,-90,14.333,osc3_rec9,3,5
3804,16,52.01,-91.302,14.67,osc3_rec9,3,5
3805,14,64.973,-88.493,12.671,osc3_rec9,3,5
3806,16,63.425,-90,14.667,osc3_rec9,3,5
3807,13,52.391,-90,11.667,osc3_rec9,3,5
3808,11,57.887,-86.309,10.355,osc3_rec9,3,5
3809,13,58.109,-90,12,osc3_rec9,3,5
3810,16,53.061,-91.273,15.004,osc3_rec9,3,5
3811,11,51.459,-93.814,10.022,osc3_rec9,3,5
3812,16,57.178,-91.302,14.67,osc3_rec9,3,5
3813,15,54.643,-95.44,14.063,osc3_rec9,3,5
3814,12,48.272,-90,10.667,osc3_rec9,3,5
3815,10,54.736,-96.116,9.387,osc3_rec9,3,5
3816,15,56.165,-90,14,osc3_rec9,3,5
3817,12,57.381,-90,11.333,osc3_rec9,3,5
3818,15,49.429,-90,14.333,osc3_rec9,3,5
3819,12,50.729,-90,11.333,osc3_rec9,3,5
3820,12,51.013,-90,11.333,osc3_rec9,3,5
3821,15,59.356,-90,13.667,osc3_rec9,3,5
3822,12,55.626,-91.685,11.338,osc3_rec9,3,5
3823,15,50.671,-90,13.667,osc3_rec9,3,5
3824,14,56.829,-90,12.667,osc3_rec9,3,5
3825,14,55.512,-90,13,osc3_rec9,3,5
